Episode,Average_Q_Value,Max_Q_Value
7105,54.07082649276272,1539.272541338862
7106,54.0963990123796,1539.272541338862
7107,54.149686159661385,1539.272541338862
7108,54.14702389612082,1539.272541338862
7109,54.1452056843747,1539.272541338862
7110,54.14414791645702,1539.272541338862
7111,54.144146324047234,1539.272541338862
7112,54.14201651321477,1539.272541338862
7113,54.3139012631273,1571.1553450710896
7114,54.31161178209866,1571.1553450710896
7115,54.309573714151014,1571.1553450710896
7116,54.335400540798226,1571.1553450710896
7117,54.330735870615456,1571.1553450710896
7118,54.329989634486616,1571.1553450710896
7119,54.33491370788944,1571.1553450710896
7120,54.33162927938906,1571.1553450710896
7121,54.55612128384917,1570.7231025357344
7122,54.556044231554594,1570.7231025357344
7123,54.55495467291118,1570.7231025357344
7124,54.70021087798691,1570.7231025357344
7125,54.69823270227536,1570.7231025357344
7126,54.717957796850236,1570.7231025357344
7127,54.79716308072036,1596.3157940285876
7128,54.79357473788001,1596.3157940285876
7129,54.79564529681072,1596.3157940285876
7130,54.835765613558856,1596.3157940285876
7131,54.96625435004549,1590.4488945184125
7132,54.954453257746714,1590.4488945184125
7133,54.96065422663751,1590.4488945184125
7134,54.94962919954947,1590.4488945184125
7135,54.94601780219673,1590.4488945184125
7136,54.95595650597232,1590.4488945184125
7137,54.95455646153059,1590.4488945184125
7138,54.95006584201612,1590.4488945184125
7139,54.94559982349603,1590.4488945184125
7140,54.96696186431987,1590.4488945184125
7141,55.128737377397826,1590.4488945184125
7142,55.12533567850785,1590.4488945184125
7143,55.129122377431436,1590.4488945184125
7144,55.0810217635285,1590.4488945184125
7145,55.078073405627,1590.4488945184125
7146,55.083248893089895,1590.4488945184125
7147,55.092162973096904,1590.4488945184125
7148,55.090125355752406,1590.4488945184125
7149,55.08798377561342,1590.4488945184125
7150,55.0983264451259,1590.4488945184125
7151,55.0943895565226,1590.4488945184125
7152,55.09150313566906,1590.4488945184125
7153,55.09000882987143,1590.4488945184125
7154,55.0987435857459,1590.4488945184125
7155,55.096594973601704,1590.4488945184125
7156,55.2414406527721,1612.0964276147301
7157,55.25396829610817,1612.0964276147301
7158,55.25238849040433,1612.0964276147301
7159,55.2059852779582,1578.8544990624355
7160,55.20556864675213,1578.8544990624355
7161,55.20346140663961,1578.8544990624355
7162,55.22839469690152,1578.8544990624355
7163,55.26711212589792,1578.8544990624355
7164,55.265547770471315,1578.8544990624355
7165,55.26059739230342,1578.8544990624355
7166,55.276648804020915,1578.8544990624355
7167,55.39318397221237,1578.8544990624355
7168,55.38944552483389,1578.8544990624355
7169,55.382091844451615,1578.8544990624355
7170,55.382594068232066,1578.8544990624355
7171,55.39204836233091,1578.8544990624355
7172,55.39236780415482,1578.8544990624355
7173,55.3921120343973,1578.8544990624355
7174,55.4153854575493,1578.8544990624355
7175,55.42030808579689,1578.8544990624355
7176,55.41774687228847,1578.8544990624355
7177,55.44227290699882,1578.8544990624355
7178,55.44139532634973,1578.8544990624355
7179,55.46470005898394,1578.8544990624355
7180,55.52504752751446,1578.8544990624355
7181,55.520629373817506,1578.8544990624355
7182,55.51775015981627,1578.8544990624355
7183,55.52283938605061,1578.8544990624355
7184,55.52155667384479,1578.8544990624355
7185,55.519477980643636,1578.8544990624355
7186,55.516090699331365,1578.8544990624355
7187,55.51472265861253,1578.8544990624355
7188,55.51846202221183,1578.8544990624355
7189,55.582656776215934,1576.7592392649494
7190,55.5756583080523,1576.7592392649494
7191,55.679102276711475,1576.7592392649494
7192,55.6784497757483,1576.7592392649494
7193,55.69651341063788,1576.7592392649494
7194,55.696091793381285,1576.7592392649494
7195,55.69444493597897,1576.7592392649494
7196,55.692482908222196,1576.7592392649494
7197,55.72141363845857,1576.7592392649494
7198,55.72808859408855,1576.7592392649494
7199,55.722594164510866,1576.7592392649494
7200,55.74118480309615,1576.7592392649494
7201,55.80577641093929,1576.7592392649494
7202,55.8022569890633,1576.7592392649494
7203,55.79931841642132,1576.7592392649494
7204,55.80966375382181,1576.7592392649494
7205,55.832456632941216,1576.7592392649494
7206,55.830333543620256,1576.7592392649494
7207,55.839074560493565,1576.7592392649494
7208,55.836259022992785,1576.7592392649494
7209,55.84782716598321,1576.7592392649494
7210,55.899521897445034,1544.2240544796505
7211,55.896461951665955,1544.2240544796505
7212,55.8847062976903,1544.2240544796505
7213,55.881316229466684,1544.2240544796505
7214,55.88020654197688,1544.2240544796505
7215,55.87755275968521,1544.2240544796505
7216,55.86195645895636,1544.2240544796505
7217,55.85838426254538,1544.2240544796505
7218,55.89178381337915,1582.814224472046
7219,55.9435081961265,1582.814224472046
7220,55.94093039175759,1582.814224472046
7221,56.12175354626416,1613.068917746084
7222,56.11857492730437,1613.068917746084
7223,56.17437217708852,1613.068917746084
7224,56.20586835866205,1613.068917746084
7225,56.203237988692855,1613.068917746084
7226,56.201239064376374,1613.068917746084
7227,56.28953064667233,1636.78859727293
7228,56.287876591604835,1636.78859727293
7229,56.455768179305664,1636.78859727293
7230,56.46108002604341,1636.78859727293
7231,56.449133151271454,1636.78859727293
7232,56.447419213939355,1636.78859727293
7233,56.463103445565245,1636.78859727293
7234,56.469963552032574,1636.78859727293
7235,56.47289386445714,1636.78859727293
7236,56.56450768065117,1655.3848260219772
7237,56.588184424572376,1655.3848260219772
7238,56.58439704696756,1655.3848260219772
7239,56.599911485489905,1655.3848260219772
7240,56.60386236602044,1655.3848260219772
7241,56.60259605745304,1655.3848260219772
7242,56.75607276770588,1655.3848260219772
7243,56.75321377657148,1655.3848260219772
7244,56.74900748622905,1655.3848260219772
7245,56.94932065999357,1697.2504265775817
7246,56.9458381893297,1697.2504265775817
7247,56.977799204085606,1697.2504265775817
7248,56.97066935489979,1697.2504265775817
7249,56.96847468622638,1697.2504265775817
7250,56.96834853497631,1697.2504265775817
7251,56.96534310807073,1697.2504265775817
7252,56.96406362053901,1697.2504265775817
7253,56.957137428526934,1697.2504265775817
7254,57.026851130732084,1662.3054180460301
7255,57.02789823356608,1662.3054180460301
7256,57.04156065739467,1662.3054180460301
7257,57.04299292823285,1662.3054180460301
7258,57.04916782526117,1662.3054180460301
7259,57.04649327407469,1662.3054180460301
7260,57.05644858964156,1662.3054180460301
7261,57.05442809520166,1662.3054180460301
7262,57.050607602037594,1662.3054180460301
7263,57.04899625610276,1662.3054180460301
7264,57.050554863585255,1662.3054180460301
7265,57.051433047864215,1662.3054180460301
7266,57.03375119377322,1662.3054180460301
7267,57.08643662175709,1675.3900135080878
7268,57.08504281377539,1675.3900135080878
7269,57.09213767758676,1675.3900135080878
7270,57.69084510290432,1675.3900135080878
7271,57.68867057383591,1675.3900135080878
7272,57.709377148824096,1675.3900135080878
7273,57.705704989566684,1675.3900135080878
7274,57.70477034297594,1675.3900135080878
7275,57.70027520245978,1675.3900135080878
7276,57.705350963310636,1675.3900135080878
7277,57.70705797093932,1675.3900135080878
7278,58.13733480820485,1675.3900135080878
7279,58.13511686714339,1675.3900135080878
7280,58.17002201334061,1675.3900135080878
7281,58.25454536607518,1675.3900135080878
7282,58.2585697211965,1675.3900135080878
7283,58.25694500685927,1675.3900135080878
7284,58.26472915542767,1675.3900135080878
7285,58.26250563632292,1675.3900135080878
7286,58.256891046795964,1675.3900135080878
7287,58.26085568605742,1675.3900135080878
7288,58.25590645263737,1675.3900135080878
7289,58.29780336715702,1675.3900135080878
7290,58.30453674394552,1675.3900135080878
7291,58.3330883527538,1675.3900135080878
7292,58.334269327723334,1675.3900135080878
7293,58.57699691187256,1675.3900135080878
7294,58.594377432578064,1675.3900135080878
7295,58.58467438678969,1675.3900135080878
7296,58.58189007835705,1675.3900135080878
7297,58.57830464418338,1675.3900135080878
7298,58.575283370990626,1675.3900135080878
7299,58.57345028508094,1675.3900135080878
7300,58.593339324789405,1675.3900135080878
7301,58.86794470854656,1713.2545765664702
7302,58.86821732190839,1713.2545765664702
7303,58.80438732057169,1713.2545765664702
7304,58.80886628817231,1713.2545765664702
7305,58.81278336467867,1713.2545765664702
7306,58.80984348468124,1713.2545765664702
7307,58.81020383826979,1713.2545765664702
7308,58.94346143035636,1677.989485035141
7309,58.94002173918516,1677.989485035141
7310,59.0687908630296,1643.429695334438
7311,59.11694550952346,1643.429695334438
7312,59.121291320892986,1643.429695334438
7313,59.229611141945654,1660.5914469021993
7314,59.22891790458513,1660.5914469021993
7315,59.2207095128841,1660.5914469021993
7316,59.45994938295837,1626.3796179641554
7317,59.46182239341106,1626.3796179641554
7318,59.45823825194997,1626.3796179641554
7319,59.50340719637734,1626.3796179641554
7320,59.498846557356075,1626.3796179641554
7321,59.499229505648785,1626.3796179641554
7322,59.5002277915324,1626.3796179641554
7323,59.559137494548864,1626.3796179641554
7324,59.55489406116413,1626.3796179641554
7325,59.56557242826389,1626.3796179641554
7326,59.57257652495583,1626.3796179641554
7327,59.57122760469572,1626.3796179641554
7328,59.575069281102984,1626.3796179641554
7329,59.57824089539436,1626.3796179641554
7330,59.57523902831886,1626.3796179641554
7331,59.577003312314304,1626.3796179641554
7332,59.57926325401951,1626.3796179641554
7333,59.575317078351766,1626.3796179641554
7334,59.58377850029058,1626.3796179641554
7335,59.58324010210893,1626.3796179641554
7336,59.57165641808669,1626.3796179641554
7337,59.574327922291175,1626.3796179641554
7338,59.56745473485538,1626.3796179641554
7339,59.564816170211806,1626.3796179641554
7340,59.56420714848373,1626.3796179641554
7341,59.56869210557852,1626.3796179641554
7342,59.68524896186601,1647.224186243898
7343,59.696862814216075,1647.224186243898
7344,59.74140271574622,1647.224186243898
7345,60.007990107543,1647.224186243898
7346,60.00245630796506,1647.224186243898
7347,60.07824821213383,1663.566327775216
7348,60.14607708215072,1663.566327775216
7349,60.144404549861015,1663.566327775216
7350,60.14337319093559,1663.566327775216
7351,60.2597974781269,1664.8178365683552
7352,60.28495122970986,1664.8178365683552
7353,60.28304685879146,1664.8178365683552
7354,60.42788919086114,1676.3785667357693
7355,60.42594641465951,1676.3785667357693
7356,60.48924619034578,1676.3785667357693
7357,60.51636058932363,1676.3785667357693
7358,60.51275436160921,1676.3785667357693
7359,60.5120362183976,1676.3785667357693
7360,60.52065991584042,1676.3785667357693
7361,60.50326609321065,1676.3785667357693
7362,60.549584218256804,1676.3785667357693
7363,60.55359536790591,1676.3785667357693
7364,60.55096838386427,1676.3785667357693
7365,60.62446747021771,1676.3785667357693
7366,60.61391876184641,1676.3785667357693
7367,60.60930144671902,1676.3785667357693
7368,60.61904657290408,1676.3785667357693
7369,60.61803400223662,1676.3785667357693
7370,60.64067393665136,1676.3785667357693
7371,60.63651628229244,1676.3785667357693
7372,60.63000356739684,1676.3785667357693
7373,60.77258238694986,1718.9645107656431
7374,60.76925512573298,1718.9645107656431
7375,60.845144562716875,1718.9645107656431
7376,60.87762090695377,1718.9645107656431
7377,61.00264809873629,1780.6553230573145
7378,61.00172853910572,1780.6553230573145
7379,61.000901792428316,1780.6553230573145
7380,60.98368436505033,1780.6553230573145
7381,60.97778661813797,1780.6553230573145
7382,60.974505502800966,1780.6553230573145
7383,60.97428435926242,1780.6553230573145
7384,60.97617196241504,1780.6553230573145
7385,60.97380778374525,1780.6553230573145
7386,60.98801420099233,1780.6553230573145
7387,60.986805649345506,1780.6553230573145
7388,60.964203298035045,1780.6553230573145
7389,60.963748940914535,1780.6553230573145
7390,61.068066517876595,1780.6553230573145
7391,61.05850743116795,1780.6553230573145
7392,61.06248470172627,1780.6553230573145
7393,61.060711380943836,1780.6553230573145
7394,61.06322993200567,1780.6553230573145
7395,61.06085643773463,1780.6553230573145
7396,61.05881077127824,1780.6553230573145
7397,61.05711256183721,1780.6553230573145
7398,61.05701767654582,1780.6553230573145
7399,61.052843434182954,1780.6553230573145
7400,61.05053607839741,1780.6553230573145
7401,61.06783180856181,1780.6553230573145
7402,61.06405883579043,1780.6553230573145
7403,61.038525759847865,1780.6553230573145
7404,61.04864844289093,1780.6553230573145
7405,61.18778612086448,1780.6553230573145
7406,61.186106311399534,1780.6553230573145
7407,61.228255847370235,1780.6553230573145
7408,61.224204176843664,1780.6553230573145
7409,61.22231921507114,1780.6553230573145
7410,61.22098550920153,1780.6553230573145
7411,61.220273868601616,1780.6553230573145
7412,61.21825411492586,1780.6553230573145
7413,61.215316290320786,1780.6553230573145
7414,61.23477930833031,1780.6553230573145
7415,61.23211171161381,1780.6553230573145
7416,61.237224912604724,1780.6553230573145
7417,61.24641761994039,1780.6553230573145
7418,61.729389701112204,1780.6553230573145
7419,61.77317725688874,1780.6553230573145
7420,61.77119918438798,1780.6553230573145
7421,61.7763425086275,1780.6553230573145
7422,61.79563247752163,1780.6553230573145
7423,61.91832659102279,1780.6553230573145
7424,61.96278325772951,1780.6553230573145
7425,61.966999740011296,1780.6553230573145
7426,61.981197898499424,1780.6553230573145
7427,61.975051900805525,1780.6553230573145
7428,62.06895293404281,1780.6553230573145
7429,62.27211279810299,1830.0079728906517
7430,62.36561589561782,1830.0079728906517
7431,62.36758985907567,1830.0079728906517
7432,62.371911184979524,1830.0079728906517
7433,62.37097183634643,1830.0079728906517
7434,62.38756945887778,1830.0079728906517
7435,62.38283518805277,1830.0079728906517
7436,62.37988122120129,1830.0079728906517
7437,62.69810777955448,1792.4078134328386
7438,62.79864870425588,1792.4078134328386
7439,62.79836753725638,1792.4078134328386
7440,62.898968951326694,1792.4078134328386
7441,62.898936268218584,1792.4078134328386
7442,62.89710674629962,1792.4078134328386
7443,62.88780624003658,1792.4078134328386
